VCD info: dumpfile mips.vcd opened for output.
  cycle |  pc      |  inst    d f ra rb rd |  alu_a    alu_b   |  alu_q    ram_din | dst  reg_din
  xxxxx | xxxxxxxx | xxxxxxxx x x  x  x  x | xxxxxxxx xxxxxxxx | 00000000 xxxxxxxx |  x  xxxxxxxx
  xxxxx | 00400000 | 00000000 0 0  0  0  0 | xxxxxxxx xxxxxxxx | 00000000 xxxxxxxx |  x  xxxxxxxx
  00000 | 00400000 | 00000000 0 0  0  0  0 | 00000000 00000000 | 00000000 xxxxxxxx |  0  xxxxxxxx
  00000 | 00400000 | 00000000 0 0  0  0  0 | 00000000 00000000 | 00000000 00000000 |  0  xxxxxxxx
  00001 | 00400004 | 3c011001 0 0  0  0  1 | 00000000 00000000 | 00000000 00000000 |  0  00000000
  00002 | 00400008 | 343d7ffc 0 1  1  0 29 | 00000000 00001001 | 00000000 00000000 |  0  00000000
  00003 | 0040000c | 3c011001 0 0  0  0  1 | 10010000 00007ffc | 10010000 00000000 |  0  00000000
  00004 | 00400010 | 34300000 0 1  1  0 16 | 00000000 00001001 | 10017ffc 00000000 |  1  10010000
  00005 | 00400014 | 2404000d 0 0  0  0  4 | 10010000 00000000 | 10010000 00000000 | 29  10017ffc
  00006 | 00400018 | ae040000 0 1 16  4  0 | 00000000 0000000d | 10010000 00000000 |  1  10010000
  00007 | 0040001c | 24020001 0 0  0  0  2 | 10010000 00000000 | 0000000d 00000000 | 16  10010000
  00008 | 00400020 | 0000000c 0 0  0  0  0 | 00000000 00000001 | 10010000 0000000d |  4  0000000d
  00009 | 00400024 | 00108820 0 0  0 16 17 | 00000000 00000000 | 00000001 00000000 |  0  10010000
  0000a | 00400028 | 0c10000e 0 0  0  0 31 | 00000000 10010000 | 00000000 00000000 |  2  00000001
  0000b | 00400038 | afbf0000 0 1 29 31  0 | 00000000 0000000e | 10010000 10010000 |  0  00000000
  0000c | 0040003c | 23bdfff8 0 0 29  0 29 | 10017ffc 00000000 | 0040002c 00000000 | 17  10010000
  0000d | 00400040 | afbf0004 0 1 29 31  0 | 10017ffc fffffff8 | 10017ffc 0040002c | 31  0040002c
  0000e | 00400044 | 28880001 0 0  4  0  8 | 10017ff4 00000004 | 10017ff4 00000000 |  0  10017ffc
  0000f | 00400048 | 11000004 1 0  8  0  0 | 0000000d 00000001 | 10017ff8 0040002c | 29  10017ff4
  00010 | 00400048 | 11000004 0 1  8  0  0 | 00000000 00000000 | 00000000 00000000 |  0  10017ff8
  00011 | 00400058 | afb00000 0 0 29 16  0 | 00000000 00000004 | 00000000 00000000 |  8  00000000
  00012 | 0040005c | 00048020 0 0  0  4 16 | 10017ff4 00000000 | 00000000 00000000 |  0  00000000
  00013 | 00400060 | 0c10000e 0 0  0  0 31 | 00000000 0000000d | 10017ff4 10010000 |  0  00000000
  00014 | 00400038 | 2084ffff 0 0  4  0  4 | 00000000 0000000e | 0000000d 0000000d |  0  10017ff4
  00015 | 0040003c | 23bdfff8 0 0 29  0 29 | 0000000d ffffffff | 00400064 00000000 | 16  0000000d
  00016 | 00400040 | afbf0004 0 1 29 31  0 | 10017ff4 fffffff8 | 0000000c 00000000 | 31  00400064
  00017 | 00400044 | 28880001 0 0  4  0  8 | 10017fec 00000004 | 10017fec 00000000 |  4  0000000c
  00018 | 00400048 | 11000004 1 0  8  0  0 | 0000000c 00000001 | 10017ff0 00400064 | 29  10017fec
  00019 | 00400048 | 11000004 0 1  8  0  0 | 00000000 00000000 | 00000000 00000000 |  0  10017ff0
  0001a | 00400058 | afb00000 0 0 29 16  0 | 00000000 00000004 | 00000000 00000000 |  8  00000000
  0001b | 0040005c | 00048020 0 0  0  4 16 | 10017fec 00000000 | 00000000 00000000 |  0  00000000
  0001c | 00400060 | 0c10000e 0 0  0  0 31 | 00000000 0000000c | 10017fec 0000000d |  0  00000000
  0001d | 00400038 | 2084ffff 0 0  4  0  4 | 00000000 0000000e | 0000000c 0000000c |  0  10017fec
  0001e | 0040003c | 23bdfff8 0 0 29  0 29 | 0000000c ffffffff | 00400064 00000000 | 16  0000000c
  0001f | 00400040 | afbf0004 0 1 29 31  0 | 10017fec fffffff8 | 0000000b 00000000 | 31  00400064
  00020 | 00400044 | 28880001 0 0  4  0  8 | 10017fe4 00000004 | 10017fe4 00000000 |  4  0000000b
  00021 | 00400048 | 11000004 1 0  8  0  0 | 0000000b 00000001 | 10017fe8 00400064 | 29  10017fe4
  00022 | 00400048 | 11000004 0 1  8  0  0 | 00000000 00000000 | 00000000 00000000 |  0  10017fe8
  00023 | 00400058 | afb00000 0 0 29 16  0 | 00000000 00000004 | 00000000 00000000 |  8  00000000
  00024 | 0040005c | 00048020 0 0  0  4 16 | 10017fe4 00000000 | 00000000 00000000 |  0  00000000
  00025 | 00400060 | 0c10000e 0 0  0  0 31 | 00000000 0000000b | 10017fe4 0000000c |  0  00000000
  00026 | 00400038 | 2084ffff 0 0  4  0  4 | 00000000 0000000e | 0000000b 0000000b |  0  10017fe4
  00027 | 0040003c | 23bdfff8 0 0 29  0 29 | 0000000b ffffffff | 00400064 00000000 | 16  0000000b
  00028 | 00400040 | afbf0004 0 1 29 31  0 | 10017fe4 fffffff8 | 0000000a 00000000 | 31  00400064
  00029 | 00400044 | 28880001 0 0  4  0  8 | 10017fdc 00000004 | 10017fdc 00000000 |  4  0000000a
  0002a | 00400048 | 11000004 1 0  8  0  0 | 0000000a 00000001 | 10017fe0 00400064 | 29  10017fdc
  0002b | 00400048 | 11000004 0 1  8  0  0 | 00000000 00000000 | 00000000 00000000 |  0  10017fe0
  0002c | 00400058 | afb00000 0 0 29 16  0 | 00000000 00000004 | 00000000 00000000 |  8  00000000
  0002d | 0040005c | 00048020 0 0  0  4 16 | 10017fdc 00000000 | 00000000 00000000 |  0  00000000
  0002e | 00400060 | 0c10000e 0 0  0  0 31 | 00000000 0000000a | 10017fdc 0000000b |  0  00000000
  0002f | 00400038 | 2084ffff 0 0  4  0  4 | 00000000 0000000e | 0000000a 0000000a |  0  10017fdc
  00030 | 0040003c | 23bdfff8 0 0 29  0 29 | 0000000a ffffffff | 00400064 00000000 | 16  0000000a
  00031 | 00400040 | afbf0004 0 1 29 31  0 | 10017fdc fffffff8 | 00000009 00000000 | 31  00400064
  00032 | 00400044 | 28880001 0 0  4  0  8 | 10017fd4 00000004 | 10017fd4 00000000 |  4  00000009
  00033 | 00400048 | 11000004 1 0  8  0  0 | 00000009 00000001 | 10017fd8 00400064 | 29  10017fd4
  00034 | 00400048 | 11000004 0 1  8  0  0 | 00000000 00000000 | 00000000 00000000 |  0  10017fd8
  00035 | 00400058 | afb00000 0 0 29 16  0 | 00000000 00000004 | 00000000 00000000 |  8  00000000
  00036 | 0040005c | 00048020 0 0  0  4 16 | 10017fd4 00000000 | 00000000 00000000 |  0  00000000
  00037 | 00400060 | 0c10000e 0 0  0  0 31 | 00000000 00000009 | 10017fd4 0000000a |  0  00000000
  00038 | 00400038 | 2084ffff 0 0  4  0  4 | 00000000 0000000e | 00000009 00000009 |  0  10017fd4
  00039 | 0040003c | 23bdfff8 0 0 29  0 29 | 00000009 ffffffff | 00400064 00000000 | 16  00000009
  0003a | 00400040 | afbf0004 0 1 29 31  0 | 10017fd4 fffffff8 | 00000008 00000000 | 31  00400064
  0003b | 00400044 | 28880001 0 0  4  0  8 | 10017fcc 00000004 | 10017fcc 00000000 |  4  00000008
  0003c | 00400048 | 11000004 1 0  8  0  0 | 00000008 00000001 | 10017fd0 00400064 | 29  10017fcc
  0003d | 00400048 | 11000004 0 1  8  0  0 | 00000000 00000000 | 00000000 00000000 |  0  10017fd0
  0003e | 00400058 | afb00000 0 0 29 16  0 | 00000000 00000004 | 00000000 00000000 |  8  00000000
  0003f | 0040005c | 00048020 0 0  0  4 16 | 10017fcc 00000000 | 00000000 00000000 |  0  00000000
  00040 | 00400060 | 0c10000e 0 0  0  0 31 | 00000000 00000008 | 10017fcc 00000009 |  0  00000000
  00041 | 00400038 | 2084ffff 0 0  4  0  4 | 00000000 0000000e | 00000008 00000008 |  0  10017fcc
  00042 | 0040003c | 23bdfff8 0 0 29  0 29 | 00000008 ffffffff | 00400064 00000000 | 16  00000008
  00043 | 00400040 | afbf0004 0 1 29 31  0 | 10017fcc fffffff8 | 00000007 00000000 | 31  00400064
  00044 | 00400044 | 28880001 0 0  4  0  8 | 10017fc4 00000004 | 10017fc4 00000000 |  4  00000007
  00045 | 00400048 | 11000004 1 0  8  0  0 | 00000007 00000001 | 10017fc8 00400064 | 29  10017fc4
  00046 | 00400048 | 11000004 0 1  8  0  0 | 00000000 00000000 | 00000000 00000000 |  0  10017fc8
  00047 | 00400058 | afb00000 0 0 29 16  0 | 00000000 00000004 | 00000000 00000000 |  8  00000000
  00048 | 0040005c | 00048020 0 0  0  4 16 | 10017fc4 00000000 | 00000000 00000000 |  0  00000000
  00049 | 00400060 | 0c10000e 0 0  0  0 31 | 00000000 00000007 | 10017fc4 00000008 |  0  00000000
  0004a | 00400038 | 2084ffff 0 0  4  0  4 | 00000000 0000000e | 00000007 00000007 |  0  10017fc4
  0004b | 0040003c | 23bdfff8 0 0 29  0 29 | 00000007 ffffffff | 00400064 00000000 | 16  00000007
  0004c | 00400040 | afbf0004 0 1 29 31  0 | 10017fc4 fffffff8 | 00000006 00000000 | 31  00400064
  0004d | 00400044 | 28880001 0 0  4  0  8 | 10017fbc 00000004 | 10017fbc 00000000 |  4  00000006
  0004e | 00400048 | 11000004 1 0  8  0  0 | 00000006 00000001 | 10017fc0 00400064 | 29  10017fbc
  0004f | 00400048 | 11000004 0 1  8  0  0 | 00000000 00000000 | 00000000 00000000 |  0  10017fc0
  00050 | 00400058 | afb00000 0 0 29 16  0 | 00000000 00000004 | 00000000 00000000 |  8  00000000
  00051 | 0040005c | 00048020 0 0  0  4 16 | 10017fbc 00000000 | 00000000 00000000 |  0  00000000
  00052 | 00400060 | 0c10000e 0 0  0  0 31 | 00000000 00000006 | 10017fbc 00000007 |  0  00000000
  00053 | 00400038 | 2084ffff 0 0  4  0  4 | 00000000 0000000e | 00000006 00000006 |  0  10017fbc
  00054 | 0040003c | 23bdfff8 0 0 29  0 29 | 00000006 ffffffff | 00400064 00000000 | 16  00000006
  00055 | 00400040 | afbf0004 0 1 29 31  0 | 10017fbc fffffff8 | 00000005 00000000 | 31  00400064
  00056 | 00400044 | 28880001 0 0  4  0  8 | 10017fb4 00000004 | 10017fb4 00000000 |  4  00000005
  00057 | 00400048 | 11000004 1 0  8  0  0 | 00000005 00000001 | 10017fb8 00400064 | 29  10017fb4
  00058 | 00400048 | 11000004 0 1  8  0  0 | 00000000 00000000 | 00000000 00000000 |  0  10017fb8
  00059 | 00400058 | afb00000 0 0 29 16  0 | 00000000 00000004 | 00000000 00000000 |  8  00000000
  0005a | 0040005c | 00048020 0 0  0  4 16 | 10017fb4 00000000 | 00000000 00000000 |  0  00000000
  0005b | 00400060 | 0c10000e 0 0  0  0 31 | 00000000 00000005 | 10017fb4 00000006 |  0  00000000
  0005c | 00400038 | 2084ffff 0 0  4  0  4 | 00000000 0000000e | 00000005 00000005 |  0  10017fb4
  0005d | 0040003c | 23bdfff8 0 0 29  0 29 | 00000005 ffffffff | 00400064 00000000 | 16  00000005
  0005e | 00400040 | afbf0004 0 1 29 31  0 | 10017fb4 fffffff8 | 00000004 00000000 | 31  00400064
  0005f | 00400044 | 28880001 0 0  4  0  8 | 10017fac 00000004 | 10017fac 00000000 |  4  00000004
  00060 | 00400048 | 11000004 1 0  8  0  0 | 00000004 00000001 | 10017fb0 00400064 | 29  10017fac
  00061 | 00400048 | 11000004 0 1  8  0  0 | 00000000 00000000 | 00000000 00000000 |  0  10017fb0
  00062 | 00400058 | afb00000 0 0 29 16  0 | 00000000 00000004 | 00000000 00000000 |  8  00000000
  00063 | 0040005c | 00048020 0 0  0  4 16 | 10017fac 00000000 | 00000000 00000000 |  0  00000000
  00064 | 00400060 | 0c10000e 0 0  0  0 31 | 00000000 00000004 | 10017fac 00000005 |  0  00000000
  00065 | 00400038 | 2084ffff 0 0  4  0  4 | 00000000 0000000e | 00000004 00000004 |  0  10017fac
  00066 | 0040003c | 23bdfff8 0 0 29  0 29 | 00000004 ffffffff | 00400064 00000000 | 16  00000004
  00067 | 00400040 | afbf0004 0 1 29 31  0 | 10017fac fffffff8 | 00000003 00000000 | 31  00400064
